PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	SCOTT, WG				SCOTT, WG			ORGANIZATION THEORY - AN OVERVIEW AND AN APPRAISAL	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Allen L. A., 1958, MANAGEMENT ORG; ARGYRIS C, 1957, PERSONALITY ORG, pCH2; BAKKE EW, 1959, MODERN ORGANIZATIONA, P60; BEER S, 1959, CYBERNETICS MANAGEME; BOULDING KE, 1956, MANAGEMENT SCIEN APR, P200; BRECH EFL, 1957, ORGANIZATION; CADWALLADER ML, 1959, AM J SOCIOLOGY   SEP, P156; COCH L, 1951, HUMAN FACTORS MANAGE, P242; COTTRELL WF, 1940, RAILROADER, pCH3; DALTON M, 1950, AM SOCIOLOGICAL REV, P342; DAVIS K, 1957, HUMAN RELATIONS BUSI; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, pCH7; Deutsch KW, 1952, PUBLIC OPIN QUART, V16, P356, DOI 10.1086/266399; DOUTT JT, 1959, ADV MANAGEMENT   MAY, P26; EASTON D, 1953, PROFITS PROBLEMS HOM, P39; Eddington Arthur, 1958, NATURE PHYS WORLD, P103; GARDNER BB, 1955, HUMAN RELATIONS IND; Graicunas V. A., 1937, PAPERS SCI ADM; HAIRE M, 1959, SOCIAL SCI RES BUSIN, P53; HAIRE M, 1959, MODERN ORG THEORY, P2; Haire M., 1959, MODERN ORG THEORY; HENDERSON LJ, 1935, PARETOS GENERAL SOCI, P13; HOMANS GC, 1950, HUMAN GROUP, pCH5; JURAN JM, 1956, PERSONNEL        MAY, P515; KOONTZ H, 1959, PRINCIPLES MANAGEMEN, pCH7; March J. G., 1958, ORGANIZATIONS; MARSCHAK J, 1959, MODERN ORG THEORY, P307; Mayo E., 1933, HUMAN PROBLEMS IND C; Miller D., 1951, IND SOCIOLOGY; Mooney J. D., 1931, ONWARD IND; Munsterberg H, 1913, PSYCHOL IND EFFICIEN; NEWMAN WH, 1951, ADM ACTION, pCH16; PRESTHUS RV, 1958, ADM SCI Q        JUN, P50; ROETHLISBERGER FJ, 1939, MANAGEMENT WORKER; SALTONSTALL R, 1959, HUMAN RELATIONS ADM, P330; SEIDENBURG R, 1951, POST HIST MAN, P1; Shannon C. E., 1949, MATH THEORY COMMUNIC; TOULOUKIAN YS, RES B PURDUE ENG EXP, V130; Von Bertalanffy L, 1952, PROBLEM LIFE	39	37	37	1	13	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					7	26						20	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300001					2019-01-18	
J	BRANCH, MC				BRANCH, MC			LOGICAL ANALYSIS AND EXECUTIVE PERFORMANCE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ANSOFF HI, 1957, HARVARD BUS REV, V35, P113; BRANCH MC, 1956, J AM I PLANNERS, V22, P174; CHARNES A, 1957, MANAGE SCI, V4, P38, DOI 10.1287/mnsc.4.1.38; Drucker PF, 1955, MANAGE SCI, V1, P115, DOI 10.1287/mnsc.1.2.115; DRUCKER PF, 1958, 10 AM MAN ASS REP; Kubie L.S, 1953, AM SCIENTIST, V41, P596; LARKIN FE, 1958, 3 MAN REP, P54; LINDSAY FA, 1958, NEW TECHNIQUES MANAG; MANNING PV, 1957, RES DEV SERIES, V4, P54; MANNING PV, 1956, IMPROVED TOOLS FINAN; MILLER GA, 1956, PSYCHOL REV, V63, P81, DOI 10.1037//0033-295X.101.2.343; RANDSEPP E, 1960, MANGEMENT REV, V49, P73; RANDSEPP E, 1960, MANGEMENT REV, V49, P4; WEINWURM EH, 1957, MANAGE SCI, V3, P225, DOI 10.1287/mnsc.3.3.225	14	1	1	0	9	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					27	31						5	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300002					2019-01-18	
J	GONZALEZ, RF; MCMILLAN, C				GONZALEZ, RF; MCMILLAN, C			THE UNIVERSALITY OF AMERICAN MANAGEMENT PHILOSOPHY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																DAVIS RC, 1958, J ACADEMY MANAGE DEC; FAYERWEATHER J, EXECUTIVE OVERSEAS M; Harbison F., 1959, MANAGEMENT IND WORLD	3	13	14	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					33	41						9	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300003					2019-01-18	
J	COHEN, KJ				COHEN, KJ			2 APPROACHES TO COMPUTER-SIMULATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ADAMS HE, 1959, B OPERATIONS RES S2, V7, pB98; ADAMS RH, 1959, B OPERATIONS RES S2, V7, pB96; COHEN KJ, 1961, Q J EC, V75; COHEN KJ, 1960, COMPUTER MODELS SHOE; CONWAY RW, 1959, MANAGEMENT SCI, V6; FORRESTER JW, 1958, HARVARD BUS REV, V36, P37; KIBBEE JM, 1960, MANAGEMENT CONTROL S, P300; ROWE AJ, 1960, MANAGEMENT CONTROL S, P273; RUSSELL B, 1948, HUMAN KNOWLEDGE ITS, P421; WESTER JW, 1959, B OPERATIONS RES S2, V7, pB95; 1956, WEBSTERS NEW COLLEGI, P32	11	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					43	49						7	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300004					2019-01-18	
J	DUFTY, NF				DUFTY, NF			THE PLANNING FUNCTION IN THE BUSINESS-ENTERPRISE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARRON F, 1955, J CONSULTING PSY FEB, P36; BROZEN Y, 1954, AM J EC SOCIOLOG OCT, P13; CORDINER RJ, 1956, NEW FRONTIERS PROFES, P84; CYERT RM, 1956, J BUSINESS, P237; CYERT RM, 1955, AM ECONOMIC REVI MAR, P129; Deutsch KW, 1952, PUBLIC OPIN QUART, V16, P356, DOI 10.1086/266399; DOOB LW, 1940, PLANS MEN, P346; DRUCKER PF, 1954, PRACTICE MANAGEMENT, P88; FUSFELD D, 1956, EXPLORATIONS ENT OCT, P8; GUILFORD JP, 1956, PSYCHOL BULL, V53, P267, DOI 10.1037/h0040755; Henry WE, 1949, AM J SOCIOL, V54, P286, DOI 10.1086/220363; HOLDEN PE, 1951, TOP MANAGEMENT ORG C, P15; HOOVER EM, 1954, AM EC REV S      MAY, P201; HUNT MM, 1954, FORTUNE          MAY, P120; JANNEY JE, 1954, HARVARD BUSINESS SEP, P45; JONES MH, 1957, EXECUTIVE DECISION M, P277; KATZ D, 1951, ANN REV PSYCHOL, P144; LEVITT T, 1956, Q J EC           FEB, P95; MACLAURIN WR, 1950, AM EC REV        MAR, P90; MARSHALL A, 1921, IND TRADE, P776; MCDONALD J, 1956, EXECUTIVE LIFE, P161; MEADOWS P, 1955, AM J EC SOCIOLOG JAN, P207; MOONEY JD, 1931, ONWARD IND, P343; PARSONS T, 1956, ADM SCI Q, P63; PORTEUS SD, 1950, PORTEUS MAZE TEST IN; REISMAN D, 1950, LONELY CROWD STUDY C, P138; SCHOEFFLER S, 1954, KYKLOS, P245; SHUBIK M, 1954, Q J ECON, P629; SIMON HA, 1955, Q J ECON, P99; SMALL K, 1954, DISS ABSTR, V14, P1814; URWICK L, 1943, ELEMENTS ADM, P33; 1959, BUSINESS WEEK   0407, P50	32	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					51	58						8	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300005					2019-01-18	
J	KINDIG, FE				KINDIG, FE			A SUGGESTED SOLUTION TO LINE VERSUS STAFF PROBLEMS IN ORGANIZATION THEORY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Gulick Luther Halsey, 1937, PAPERS SCI ADM; MOONEY JO, 1947, PRINCIPLES ORG, P14; PETERSEN E, 1953, BUSINESS ORG MANAGEM; PURCELL WR, 1958, IND QUALITY CONTROL, V15	4	1	1	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					59	61						3	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300006					2019-01-18	
J	WEBER, CE				WEBER, CE			THE NATURE OF AUTHORITY - COMMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Simon H. A., 1957, RES IND HUMAN RELATI, P103; 1960, J ACADEMY MANAGEMENT, V3, P107	2	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					62	63						2	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300007					2019-01-18	
J	MANDEVILLE, MJ				MANDEVILLE, MJ			THE NATURE OF AUTHORITY - REPLY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					64	66						3	Business; Management	Business & Economics	CFU93	WOS:A1961CFU9300008					2019-01-18	
J	GOLEMBIEWSKI, RT				GOLEMBIEWSKI, RT			MANAGEMENT SCIENCE AND GROUP-BEHAVIOR - WORK-UNIT COHESIVENESS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Argyris C., 1957, PERSONALITY ORG CONF; ARGYRIS C, 1952, IMPACT BUDGETS PEOPL, P16; BACK K, 1951, J ABNORMAL SOCIAL PS, V46, P20; BACK K, 1951, J ABNORMAL SOCIAL PS, V46, P19; BACK KW, 1951, J ABNORMAL SOCIAL PS, V46, P23; Berkowitz L, 1954, HUM RELAT, V7, P509, DOI 10.1177/001872675400700405; BOVARD EW, 1956, HUMAN RELATIONS, V9, pN482; CARTWRIGHT D, 1953, GROUP DYNAMICS RES T, P77; CARTWRIGHT D, 1959, MODERN ORG THEORY, P254; DARLEY JG, 1951, J ABNORM SOC PSYCH, V46, P565, DOI 10.1037/h0058863; Darley JG, 1952, J APPL PSYCHOL, V36, P396, DOI 10.1037/h0062687; DOWNING J, 1958, HUM RELAT, V11, P157, DOI 10.1177/001872675801100205; EISMAN B, 1959, HUM RELAT, V12, P183, DOI 10.1177/001872675901200206; FESTINGER L, 1950, SOCIAL PRESSURES INF, P164; FESTINGER L, THEORY EXPT SOCIAL C, V150, P21; GROSS N, 1952, AM J SOCIOLOGY, V57, P547; HAYTHORN W, 1956, HUM RELAT, V9, P57, DOI 10.1177/001872675600900104; ISRAEL J, 1956, SELF EVALUATION REJE, P26; Libo L., 1953, MEASURING GROUP COHE; NOVIKOFF AB, 1945, SCIENCE, V101, P209, DOI 10.1126/science.101.2618.209; SCHACHTER S, 1951, J ABNORM SOC PSYCH, V46, P190, DOI 10.1037/h0062326; SEASHORE SE, 1954, IND WORK GROUP, P39; SIMON HA, 1955, PSYCHOL REV, V62, P56, DOI 10.1037/h0041267; Simon HA, 1952, AM POLIT SCI REV, V46, P1130, DOI 10.2307/1952117; VANZELST RH, 1952, J ABNORM SOC PSYCH, V47, P299, DOI 10.1037/h0062668; Weiss RS, 1955, AM SOCIOL REV, V20, P661, DOI 10.2307/2088670	26	1	1	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					87	99						13	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400001					2019-01-18	
J	BODDEWYN, J				BODDEWYN, J			TAYLOR,FREDERICK,WINSLOW REVISITED	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARNARD CI, 1938, FUNCTIONS EXECUTIVE, P169; Copley F. B., 1923, FW TAYLOR FATHER SCI, V1; Drucker Peter F., 1954, PRACTICE MANAGE, P280; HECKMANN IL, 1960, HUMAN RELATIONS MANA; Keynes John Maynard, 1936, GEN THEORY EMPLOYMEN, P383; SIMON HA, 1957, ADM BEHAVIOR, P115; Taylor F. W., 1947, SCI MANAGEMENT; WEBER M, 1958, PROTESTANT ETHIC SPI, P235; WOLF WB, 1957, WAGE INCENTIVES MANA, P21; PRINCIPLES, P36	10	7	7	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					100	107						8	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400002					2019-01-18	
J	TRAXLER, RN				TRAXLER, RN			A MODEL OF MODERN ADMINISTRATIVE ORGANIZATION - THE GERMAN GENERAL STAFF	ACADEMY OF MANAGEMENT JOURNAL			English	Article																CRAIG GA, 1955, POLITICS PRUSSIAN AR, P217; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, P154; GOERLITZ W, 1953, HIST GERMAN GENERAL, P20; Mooney J. D., 1939, PRINCIPLES ORG; WHITTON FE, 1921, MOLTKE, P305	5	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					108	114						7	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400003					2019-01-18	
J	SUOJANEN, WW				SUOJANEN, WW			MILITARY MANAGEMENT AND THE GENERAL STAFF	ACADEMY OF MANAGEMENT JOURNAL			English	Article																STANLEY JD, 1959, J ACADEMY MANAGE APR, P62; SUOJANEN WW, 1955, ADV MANAGEMENT   NOV, P5; SUOJANEN WW, 1958, ADV MANAGEMENT   SEP, P10; URWICK LF, 1956, HARVARD BUSINESS REV, P46	4	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					115	122						8	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400004					2019-01-18	
J	GOMBERG, W				GOMBERG, W			AN INQUIRY INTO THE AMERICAN-SYSTEM OF INDUSTRIAL-MANAGEMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BERLE A, 1959, 20TH CENTURY CAPITAL; Galbraith J. K., 1958, AFFLUENT SOC; GORDON R, 1945, BUSINESS LEADERSHIP, P12; Schlesinger Jr Arthur, 1949, VITAL CTR; 1960, NY TIMES        1128, P21	5	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					123	128						6	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400005					2019-01-18	
J	BORNEMANN, A				BORNEMANN, A			THE DEVELOPMENT OF THE TEACHING OF MANAGEMENT IN THE SCHOOL OF BUSINESS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																DRUCKER P, 1954, PRACTICE MANAGE, P11; GORDON RA, 1945, BUSINESS LEADERSHIP, P3; GORDON RA, 1959, HIGHER ED BUSINESS, P192; HOAGLAND J, 1955, ACAD MANAGEMENT P, P15; MCFARLAND DE, 1960, J ACADEMY MANAGEMENT, V3, P15; PIERSON FC, 1959, ED AM BUSINESSMEN, P488; SHRYOCK RH, 1952, AM ASS U PROFESSORS, V38, P32; Summer C., 1956, FACTORS EFFECTIVE AD; 1923, ASS U INSTRUCTORS AC, V8, P65; 1954, ACADEMY MANAGEMENT P, P16; 1959, J ACADEMY MANAGEMENT, V2, P43; 1959, J ACADEMY MANAGEMENT, V2, P205	12	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					129	136						8	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400006					2019-01-18	
J	NILAND, P				NILAND, P			A COURSE IN THE APPLICATION OF LINEAR-PROGRAMMING TO PRODUCTION PROBLEMS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					137	143						7	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400007					2019-01-18	
J	ARNOLD, WJ				ARNOLD, WJ			JAPANESE MANAGEMENT RATES ITSELF - AN EXPERIMENT IN APPRAISING BUSINESS EFFICIENCIES	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					144	148						5	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400008					2019-01-18	
J	CUMMINS, AB				CUMMINS, AB			CONTROLLED PLANT INFORMATION (CPI) - ANALYSIS AND DESIGN MODELS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					148	150						3	Business; Management	Business & Economics	CFU94	WOS:A1961CFU9400009					2019-01-18	
J	WOLF, WB				WOLF, WB			BARNARD,CHESTER,I. (1886-1961)	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARNARD CI, 1958, CALIF MANAGE REV, V1, P1; Dalton M., 1959, MEN WHO MANAGE; SIMON HA, 1948, ADM BEHAVIOR STUDY D, pR15; 1961, ADM SCI Q, V6, P133; 1961, ADM SCI Q, V6, P228; 1961, ADM SCI Q, V6, P135; 1961, ADM SCI Q, V6, P132; 1961, ADM SCI Q, V6, P216; 1961, ADM SCI Q, V6, P130; 1961, ADM SCI Q, V6, P145; 1961, ADM SCI Q, V6, P137; 1961, ADM SCI Q, V6, P154	12	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					167	173						7	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500001					2019-01-18	
J	KOONTZ, H				KOONTZ, H			THE MANAGEMENT THEORY JUNGLE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																DUBIN R, 1961, LEADERSHIP ORG BEHAV, P401; HELMER O, 1958, P1513 RAND CORP, P4; MARCH JG, 1958, ORGANIZATIONS, P29; 1952, AM POLITICAL SCI REV, V46, P1130; 1960, GREAT ORG, P11	5	68	72	2	9	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					174	188						15	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500002					2019-01-18	
J	JOINER, CA				JOINER, CA			ADAPTATIONS OF OPERATING STRUCTURES OF GOVERNMENT ADMINISTRATIVE ORGANIZATIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Bakke E. W., 1959, MODERN ORG THEORY, P16; BARNARD CI, 1938, FUNCTIONS EXECUTIVE, P16; BLAU PM, 1957, AM J SOCIOLOGY   JUL, P68; BOSWORTH KA, 1953, AM POLITICAL SCI MAR, P84; Boulding Kenneth E., 1958, SATURDAY REV    0301, P11; CORDINER R, 1953, INCREASE EXECUTIVE E, P30; DIMOCK ME, 1951, PUBLIC ADM REV   AUT, P233; EDELMAN M, 1955, CURRENT EC COMME NOV, P3; EDELMAN M, 1960, AM POLITICAL SCI SEP, P695; ESMAN MJ, 1950, AM POLITICAL SCI DEC, P942; GOLEMBIEWSKI RT, 1960, PUBLIC ADM REV   AUT, P205; GOULDNER AW, 1959, S SOCIOLOGICAL THEOR, P241; HAIRE M, 1955, HUMAN ORG        SPR, P17; HAIRE M, 1959, MODERN ORG THEORY, P272; HERTZ DB, 1950, HUMAN RELATIONS  NOV, P373; HOMANS G, 1961, SOCIAL BEHAVIOR ITS, P32; LEISERSON A, 1959, ELEMENTS PUBLIC ADM; MEYER P, 1957, ADM ORG COMP STUDY O, P36; MILLETT JD, 1954, MANAGEMENT PUBLIC SE, P148; OLMSTEAD MS, 1959, SMALL GROUP, P67; PARSONS T, 1951, SOCIAL SYSTEM, P167; PFIFFNER JM, 1960, ADM ORG, P309; SIMON HA, 1957, ADM BEHAVIOR STUDY D, P113; SIMON HA, 1953, PUBLIC ADM REV   AUT, P235; TERRIEN FW, 1955, AM SOCIOLOGICAL  FEB, P11; THOMPSON DW, 1917, GROWTH FORM, P19	26	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					189	197						9	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500003					2019-01-18	
J	KAST, F; ROSENZWEIG, J				KAST, F; ROSENZWEIG, J			WEAPON SYSTEM MANAGEMENT AND ORGANIZATIONAL RELATIONSHIPS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					198	204						7	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500004					2019-01-18	
J	GORDON, PJ				GORDON, PJ			THE TOP MANAGEMENT TRIANGLE IN VOLUNTARY HOSPITALS .1.	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BLACK, 1956, AAUP B, V42; BROWN RE, 1949, MODERN HOSPITAL, V81; BURLING, 1956, GIVE TAKE HOSPITALS; ETZIONI A, 1960, ADM SCI Q        SEP; HAYT, 1952, LAW HOSPITAL PHYSICI, P140; HENRY J, 1954, PSYCHIATRY, V17; March J. G., 1958, ORGANIZATIONS; PRALL CE, 1948, PROBLEMS HOSPITAL AD; 1957, MODEL MED STAFF BY L; 1957, MODEL CONSTITUTION B; 1950, BOARDS CONTROL HOSPI	11	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					205	214						10	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500005					2019-01-18	
J	HAYNES, WW				HAYNES, WW			2 STUDIES IN REORGANIZATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																COLE GDH, 1948, NATIONAL COAL BOARD; HAYNES WW, 1953, NATIONALIZATION PRAC, pCH13; LANCASTER CG, 1948, ORG COAL BOARD; REID C, 1948, LONDON TIMES    1122; SIMON HA, 1957, ADM BEHAVIOR; 1956, CMND27	6	0	0	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					215	228						14	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500006					2019-01-18	
J	HOPF, HA				HOPF, HA			MANAGEMENT IN PERSPECTIVE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					235	244						10	Business; Management	Business & Economics	CFU95	WOS:A1961CFU9500007					2019-01-18	
J	MEGGINSON, LC				MEGGINSON, LC			THE PRESSURE FOR PRINCIPLES - A CHALLENGE TO MANAGEMENT PROFESSORS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ALFORD LP, 1951, PRINCIPLES IND MANAG, P30; ALFORD LP, 1928, LAWS MANAGEMENT APPL, pR3; *AM ASS COLL SCH B, 1955, FAC REQ STAND COLL S, P151; [Anonymous], 1943, WEBSTERS COLLEGIATE; BABBAGE C, 1832, EC MACHINERY MANUFAC, P137; BORNEMANN A, 1957, J BUSINESS U CHICAGO, V30, P139; FAYOL H, 1949, GENERAL IND MANAGEME, P19; MURPHY ME, 1957, ACCOUNTING REV   OCT, P637; NEWMAN WH, 1951, ADM ACTION, pR7; SHELDON O, 1930, PHILOS MANAGEMENT, P33; SUMMER CE, 1956, FACTORS EFFECTIVE AD, P113; TEELE DSF, 1957, KNOWLEDGE WISDOM ED; 1929, SCI MANAGEMENT AM IN, P42	13	0	0	1	6	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	2					7	12						6	Business; Management	Business & Economics	CKT91	WOS:A1958CKT9100001					2019-01-18	
J	MOORE, LB				MOORE, LB			EXPERIENCING REALITY IN MANAGEMENT EDUCATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	1	1	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1958	1	3					7	14						8	Business; Management	Business & Economics	CKT92	WOS:A1958CKT9200001					2019-01-18	
